1737814495,4002684,0,0,0,-943.750000,-943.750000
1737814496,4144289,0,0,0,349.655097,-943.750000
1737814496,4144290,0,0,0,349.655097,-943.750000
1737814496,4144304,0,0,0,349.655097,-943.750000
1737814496,4144305,0,0,0,349.655097,-943.750000
1737814496,4144305,0,0,0,349.655097,-943.750000
1737814496,4145059,0,0,0,349.655097,-943.750000
1737814496,4145060,0,0,0,349.655097,-943.750000
1737814496,4145061,0,0,0,349.655097,-943.750000
1737814496,4145082,0,0,0,349.655097,-943.750000
1737814496,4145082,0,0,0,349.655097,-943.750000
1737814496,4145083,0,0,0,349.655097,-943.750000
1737814496,4145104,0,0,0,349.655097,-943.750000
1737814496,4145105,0,0,0,349.655097,-943.750000
1737814496,4145105,0,0,0,349.655097,-943.750000
1737814496,4145127,0,0,0,349.655097,-943.750000
1737814496,4145127,0,0,0,349.655097,-943.750000
1737814496,4145128,0,0,0,349.655097,-943.750000
1737814496,4145149,0,0,0,349.655097,-943.750000
1737814496,4145150,0,0,0,349.655097,-943.750000
1737814496,4145150,0,0,0,349.655097,-943.750000
1737814496,4145172,0,0,0,349.655097,-943.750000
1737814496,4145172,0,0,0,349.655097,-943.750000
1737814496,4145173,0,0,0,349.655097,-943.750000
1737814496,4145194,0,0,0,349.655097,-943.750000
1737814496,4145195,0,0,0,349.655097,-943.750000
1737814496,4145195,0,0,0,349.655097,-943.750000
1737814496,4145217,0,0,0,349.655097,-943.750000
1737814496,4145217,0,0,0,349.655097,-943.750000
1737814496,4145218,0,0,0,349.655097,-943.750000
1737814496,4145239,0,0,0,349.655097,-943.750000
1737814496,4145240,0,0,0,349.655097,-943.750000
1737814496,4145261,0,0,0,349.655097,-943.750000
1737814496,4145262,0,0,0,349.655097,-943.750000
1737814496,4145262,0,0,0,349.655097,-943.750000
1737814496,4145284,0,0,0,349.655097,-943.750000
1737814496,4145284,0,0,0,349.655097,-943.750000
1737814496,4145285,0,0,0,349.655097,-943.750000
1737814496,4145306,0,0,0,349.655097,-943.750000
1737814496,4145307,0,0,0,349.655097,-943.750000
1737814496,4145307,0,0,0,349.655097,-943.750000
1737814496,4145329,0,0,0,349.655097,-943.750000
1737814496,4145329,0,0,0,349.655097,-943.750000
1737814496,4145330,0,0,0,349.655097,-943.750000
1737814496,4145351,0,0,0,349.655097,-943.750000
1737814496,4145352,0,0,0,349.655097,-943.750000
1737814496,4145352,0,0,0,349.655097,-943.750000
1737814496,4145374,0,0,0,349.655097,-943.750000
1737814496,4145374,0,0,0,349.655097,-943.750000
1737814496,4145375,0,0,0,349.655097,-943.750000
1737814496,4145396,0,0,0,349.655097,-943.750000
1737814496,4145397,0,0,0,349.655097,-943.750000
1737814496,4145397,0,0,0,349.655097,-943.750000
1737814496,4145419,0,0,0,349.655097,-943.750000
1737814496,4145419,0,0,0,349.655097,-943.750000
1737814496,4145420,0,0,0,349.655097,-943.750000
1737814496,4145441,0,0,0,349.655097,-943.750000
1737814496,4145442,0,0,0,349.655097,-943.750000
1737814496,4145442,0,0,0,349.655097,-943.750000
1737814496,4145463,0,0,0,349.655097,-943.750000
1737814496,4145464,0,0,0,349.655097,-943.750000
1737814496,4145465,0,0,0,349.655097,-943.750000
1737814496,4145486,0,0,0,349.655097,-943.750000
1737814496,4145486,0,0,0,349.655097,-943.750000
1737814496,4145508,0,0,0,349.655097,-943.750000
1737814496,4145509,0,0,0,349.655097,-943.750000
1737814496,4145509,0,0,0,349.655097,-943.750000
1737814496,4145531,0,0,0,349.655097,-943.750000
1737814496,4145531,0,0,0,349.655097,-943.750000
1737814496,4145532,0,0,0,349.655097,-943.750000
1737814496,4145553,0,0,0,349.655097,-943.750000
1737814496,4145554,0,0,0,349.655097,-943.750000
1737814496,4145554,0,0,0,349.655097,-943.750000
1737814496,4145576,0,0,0,349.655097,-943.750000
1737814496,4145576,0,0,0,349.655097,-943.750000
1737814496,4145577,0,0,0,349.655097,-943.750000
1737814496,4145598,0,0,0,349.655097,-943.750000
1737814496,4145599,0,0,0,349.655097,-943.750000
1737814496,4145599,0,0,0,349.655097,-943.750000
1737814496,4145621,0,0,0,349.655097,-943.750000
1737814496,4145621,0,0,0,349.655097,-943.750000
1737814496,4145622,0,0,0,349.655097,-943.750000
1737814496,4145643,0,0,0,349.655097,-943.750000
1737814496,4145644,0,0,0,349.655097,-943.750000
1737814496,4145644,0,0,0,349.655097,-943.750000
1737814496,4145665,0,0,0,349.655097,-943.750000
1737814496,4145666,0,0,0,349.655097,-943.750000
1737814496,4145667,0,0,0,349.655097,-943.750000
1737814496,4145688,0,0,0,349.655097,-943.750000
1737814496,4145689,0,0,0,349.655097,-943.750000
1737814496,4145689,0,0,0,349.655097,-943.750000
1737814496,4145710,0,0,0,349.655097,-943.750000
1737814496,4145711,0,0,0,349.655097,-943.750000
1737814496,4145712,0,0,0,349.655097,-943.750000
1737814496,4145733,0,0,0,349.655097,-943.750000
1737814496,4145734,0,0,0,349.655097,-943.750000
1737814496,4145755,0,0,0,349.655097,-943.750000
1737814496,4145756,0,0,0,349.655097,-943.750000
1737814496,4145756,0,0,0,349.655097,-943.750000
1737814496,4145778,0,0,0,349.655097,-943.750000
1737814496,4145778,0,0,0,349.655097,-943.750000
1737814496,4145779,0,0,0,349.655097,-943.750000
1737814496,4145800,0,0,0,349.655097,-943.750000
1737814496,4145801,0,0,0,349.655097,-943.750000
1737814496,4145801,0,0,0,349.655097,-943.750000
1737814496,4145823,0,0,0,349.655097,-943.750000
1737814496,4145823,0,0,0,349.655097,-943.750000
