1737812682,4057635,0,0,0,-943.750000,-943.750000,0,0,0.0,-78.5625,162.5625,-9.550000190734863,-0.5899999737739563,-1.850000023841858,0.05999999865889549,-0.009999999776482582,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,1
1737812682,4066674,0,0,0,12.018230,-943.750000,0,0,0.0,-78.5625,162.5625,-9.550000190734863,-0.5899999737739563,-1.850000023841858,0.05999999865889549,-0.009999999776482582,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,1
1737812682,4066675,0,0,0,12.018230,-943.750000,0,0,0.0,-78.5625,162.5625,-9.550000190734863,-0.5899999737739563,-1.850000023841858,0.05999999865889549,-0.009999999776482582,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,1
1737812682,4066686,0,0,0,12.018230,-943.750000,0,0,0.0,-78.5625,162.5625,-9.550000190734863,-0.5899999737739563,-1.850000023841858,0.05999999865889549,-0.009999999776482582,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,1
1737812682,4066686,0,0,0,12.018230,-943.750000,0,0,0.0,-78.5625,162.5625,-9.550000190734863,-0.5899999737739563,-1.850000023841858,0.05999999865889549,-0.009999999776482582,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,1
1737812682,4066687,0,0,0,12.018230,-943.750000,0,0,0.0,-78.5625,162.5625,-9.550000190734863,-0.5899999737739563,-1.850000023841858,0.05999999865889549,-0.009999999776482582,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,1
1737812682,4076494,0,0,0,12.018230,249.283283,0,0,0.0,-78.5625,162.5625,-9.529999732971191,-0.5699999928474426,-1.899999976158142,0.07000000029802322,0.0,-0.05000000074505806,0.0,0.0,0.0,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,1
1737812682,4076494,0,0,0,12.018230,249.283283,0,0,0.0,-78.5625,162.5625,-9.529999732971191,-0.5699999928474426,-1.899999976158142,0.07000000029802322,0.0,-0.05000000074505806,0.0,0.0,0.0,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,1
1737812682,4076495,0,0,0,12.018230,249.283283,0,0,0.0,-78.5625,162.5625,-9.529999732971191,-0.5699999928474426,-1.899999976158142,0.07000000029802322,0.0,-0.05000000074505806,0.0,0.0,0.0,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,1
1737812682,4076500,0,0,0,12.018230,249.283283,0,0,0.0,-78.5625,162.5625,-9.529999732971191,-0.5699999928474426,-1.899999976158142,0.07000000029802322,0.0,-0.05000000074505806,0.0,0.0,0.0,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,1
1737812682,4076501,0,0,0,12.018230,249.283283,0,0,0.0,-78.5625,162.5625,-9.529999732971191,-0.5699999928474426,-1.899999976158142,0.07000000029802322,0.0,-0.05000000074505806,0.0,0.0,0.0,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,1
1737812682,4076502,0,0,0,12.018230,249.283283,0,0,0.0,-78.5625,162.5625,-9.529999732971191,-0.5699999928474426,-1.899999976158142,0.07000000029802322,0.0,-0.05000000074505806,0.0,0.0,0.0,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,1
1737812682,4076523,0,0,0,12.018230,249.283283,0,0,0.0,-78.5625,162.5625,-9.529999732971191,-0.5699999928474426,-1.899999976158142,0.07000000029802322,0.0,-0.05000000074505806,0.0,0.0,0.0,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,1
1737812682,4076523,0,0,0,12.018230,249.283283,0,0,0.0,-78.5625,162.5625,-9.529999732971191,-0.5699999928474426,-1.899999976158142,0.07000000029802322,0.0,-0.05000000074505806,0.0,0.0,0.0,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,1
1737812682,4076524,0,0,0,12.018230,249.283283,0,0,0.0,-78.5625,162.5625,-9.529999732971191,-0.5699999928474426,-1.899999976158142,0.07000000029802322,0.0,-0.05000000074505806,0.0,0.0,0.0,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,1
